,filepath,label,tag
42118,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_055280.png,0,CelebA
14118,/content/drive/MyDrive/data/ffhq/real/20889.png,0,FFHQ
30990,/content/drive/MyDrive/data/ffhq/real/04474.png,0,FFHQ
21055,/content/drive/MyDrive/data/ffhq/fake/seed20864-3.png,1,FFHQ_StyleGAN3XL
11423,/content/drive/MyDrive/data/ffhq/real/23564.png,0,FFHQ
3995,/content/drive/MyDrive/data/ffhq/fake/seed106016-3.png,1,FFHQ_StyleGAN3XL
34016,/content/drive/MyDrive/data/ffhq/fake/seed23605-0.png,1,FFHQ_StyleGAN3XL
25318,/content/drive/MyDrive/data/ffhq/real/10778.png,0,FFHQ
16697,/content/drive/MyDrive/data/ffhq/fake/seed20275-1.png,1,FFHQ_StyleGAN3XL
12029,/content/drive/MyDrive/data/ffhq/real/22960.png,0,FFHQ
17900,/content/drive/MyDrive/data/ffhq/fake/seed20076-0.png,1,FFHQ_StyleGAN3XL
35336,/content/drive/MyDrive/data/ffhq/fake/seed23435-0.png,1,FFHQ_StyleGAN3XL
3907,/content/drive/MyDrive/data/ffhq/fake/seed105994-3.png,1,FFHQ_StyleGAN3XL
10956,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_090398.png,0,CelebA
7664,/content/drive/MyDrive/dataset/LFW/LFW_6880.jpg,0,LFW
13794,/content/drive/MyDrive/data/ffhq/fake/seed19049-2.png,1,FFHQ_StyleGAN3XL
20469,/content/drive/MyDrive/data/ffhq/fake/seed21218-1.png,1,FFHQ_StyleGAN3XL
2900,/content/drive/MyDrive/data/ffhq/real/32115.png,0,FFHQ
36301,/content/drive/MyDrive/data/ffhq/fake/seed25175-1.png,1,FFHQ_StyleGAN3XL
14962,/content/drive/MyDrive/data/ffhq/fake/seed18841-2.png,1,FFHQ_StyleGAN3XL
15043,/content/drive/MyDrive/data/ffhq/real/19965.png,0,FFHQ
26107,/content/drive/MyDrive/data/ffhq/fake/seed21627-3.png,1,FFHQ_StyleGAN3XL
8792,/content/drive/MyDrive/data/ffhq/fake/seed18299-0.png,1,FFHQ_StyleGAN3XL
12824,/content/drive/MyDrive/data/ffhq/fake/seed19307-0.png,1,FFHQ_StyleGAN3XL
13641,/content/drive/MyDrive/data/ffhq/fake/seed19011-1.png,1,FFHQ_StyleGAN3XL
22564,/content/drive/MyDrive/data/ffhq/fake/seed20742-0.png,1,FFHQ_StyleGAN3XL
11849,/content/drive/MyDrive/dataset/LFW/LFW_1501.jpg,0,LFW
20537,/content/drive/MyDrive/data/ffhq/fake/seed21235-1.png,1,FFHQ_StyleGAN3XL
19209,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_079550.png,0,CelebA
12346,/content/drive/MyDrive/data/ffhq/fake/seed19187-2.png,1,FFHQ_StyleGAN3XL
38245,/content/drive/MyDrive/data/ffhq/fake/seed24661-1.png,1,FFHQ_StyleGAN3XL
14993,/content/drive/MyDrive/data/ffhq/real/20016.png,0,FFHQ
172,/content/drive/MyDrive/dataset/LFW/LFW_12840.jpg,0,LFW
6568,/content/drive/MyDrive/data/ffhq/fake/seed16743-0.png,1,FFHQ_StyleGAN3XL
664,/content/drive/MyDrive/data/ffhq/real/34522.png,0,FFHQ
29161,/content/drive/MyDrive/data/ffhq/real/04338.png,0,FFHQ
26213,/content/drive/MyDrive/data/ffhq/fake/seed21654-1.png,1,FFHQ_StyleGAN3XL
21538,/content/drive/MyDrive/data/ffhq/real/12451.png,0,FFHQ
29475,/content/drive/MyDrive/data/ffhq/real/04010.png,0,FFHQ
3360,/content/drive/MyDrive/data/ffhq/fake/seed105858-0.png,1,FFHQ_StyleGAN3XL
9683,/content/drive/MyDrive/data/ffhq/fake/seed18021-3.png,1,FFHQ_StyleGAN3XL
27063,/content/drive/MyDrive/data/ffhq/real/07192.png,0,FFHQ
28207,/content/drive/MyDrive/data/ffhq/fake/seed23152-3.png,1,FFHQ_StyleGAN3XL
35832,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_064550.png,0,CelebA
28687,/content/drive/MyDrive/data/ffhq/fake/seed23272-3.png,1,FFHQ_StyleGAN3XL
22011,/content/drive/MyDrive/data/ffhq/fake/seed20603-3.png,1,FFHQ_StyleGAN3XL
32550,/content/drive/MyDrive/data/ffhq/real/03317.png,0,FFHQ
24999,/content/drive/MyDrive/data/ffhq/real/13008.png,0,FFHQ
4038,/content/drive/MyDrive/data/ffhq/fake/seed17110-2.png,1,FFHQ_StyleGAN3XL
2836,/content/drive/MyDrive/data/ffhq/real/32180.png,0,FFHQ
16520,/content/drive/MyDrive/data/ffhq/real/18495.png,0,FFHQ
23046,/content/drive/MyDrive/data/ffhq/fake/seed22362-2.png,1,FFHQ_StyleGAN3XL
23508,/content/drive/MyDrive/data/ffhq/real/11499.png,0,FFHQ
8309,/content/drive/MyDrive/data/ffhq/fake/seed18178-1.png,1,FFHQ_StyleGAN3XL
20768,/content/drive/MyDrive/data/ffhq/real/14224.png,0,FFHQ
8731,/content/drive/MyDrive/data/ffhq/fake/seed18283-3.png,1,FFHQ_StyleGAN3XL
48061,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_050737.png,0,CelebA
29256,/content/drive/MyDrive/data/ffhq/fake/seed22915-0.png,1,FFHQ_StyleGAN3XL
183,/content/drive/MyDrive/data/ffhq/fake/seed106563-3.png,1,FFHQ_StyleGAN3XL
19996,/content/drive/MyDrive/data/ffhq/fake/seed19600-0.png,1,FFHQ_StyleGAN3XL
28796,/content/drive/MyDrive/data/ffhq/fake/seed23300-0.png,1,FFHQ_StyleGAN3XL
1445,/content/drive/MyDrive/data/ffhq/real/33587.png,0,FFHQ
4262,/content/drive/MyDrive/data/ffhq/fake/seed17166-2.png,1,FFHQ_StyleGAN3XL
7600,/content/drive/MyDrive/data/ffhq/fake/seed16501-0.png,1,FFHQ_StyleGAN3XL
1767,/content/drive/MyDrive/dataset/LFW/LFW_12357.jpg,0,LFW
11291,/content/drive/MyDrive/data/ffhq/fake/seed19423-3.png,1,FFHQ_StyleGAN3XL
20324,/content/drive/MyDrive/data/ffhq/fake/seed21182-0.png,1,FFHQ_StyleGAN3XL
35121,/content/drive/MyDrive/data/ffhq/fake/seed25380-1.png,1,FFHQ_StyleGAN3XL
3243,/content/drive/MyDrive/dataset/LFW/LFW_10343.jpg,0,LFW
44795,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_055468.png,0,CelebA
6443,/content/drive/MyDrive/data/ffhq/fake/seed16711-3.png,1,FFHQ_StyleGAN3XL
49369,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_050793.png,0,CelebA
7665,/content/drive/MyDrive/data/ffhq/fake/seed16517-1.png,1,FFHQ_StyleGAN3XL
30259,/content/drive/MyDrive/data/ffhq/real/05407.png,0,FFHQ
23905,/content/drive/MyDrive/data/ffhq/fake/seed20577-1.png,1,FFHQ_StyleGAN3XL
20465,/content/drive/MyDrive/data/ffhq/fake/seed21217-1.png,1,FFHQ_StyleGAN3XL
8157,/content/drive/MyDrive/data/ffhq/fake/seed18140-1.png,1,FFHQ_StyleGAN3XL
5526,/content/drive/MyDrive/dataset/LFW/LFW_5961.jpg,0,LFW
20799,/content/drive/MyDrive/data/ffhq/fake/seed21300-3.png,1,FFHQ_StyleGAN3XL
4842,/content/drive/MyDrive/data/ffhq/real/30168.png,0,FFHQ
29611,/content/drive/MyDrive/data/ffhq/fake/seed23003-3.png,1,FFHQ_StyleGAN3XL
789,/content/drive/MyDrive/data/ffhq/fake/seed106715-1.png,1,FFHQ_StyleGAN3XL
19525,/content/drive/MyDrive/data/ffhq/fake/seed19482-1.png,1,FFHQ_StyleGAN3XL
34303,/content/drive/MyDrive/data/ffhq/real/00697.png,0,FFHQ
1473,/content/drive/MyDrive/data/ffhq/real/33528.png,0,FFHQ
24949,/content/drive/MyDrive/data/ffhq/fake/seed22338-1.png,1,FFHQ_StyleGAN3XL
10455,/content/drive/MyDrive/dataset/LFW/LFW_2537.jpg,0,LFW
22027,/content/drive/MyDrive/data/ffhq/fake/seed20607-3.png,1,FFHQ_StyleGAN3XL
13034,/content/drive/MyDrive/data/ffhq/real/21955.png,0,FFHQ
23178,/content/drive/MyDrive/data/ffhq/real/11804.png,0,FFHQ
32584,/content/drive/MyDrive/data/ffhq/fake/seed24247-0.png,1,FFHQ_StyleGAN3XL
1314,/content/drive/MyDrive/data/ffhq/real/33653.png,0,FFHQ
26709,/content/drive/MyDrive/data/ffhq/fake/seed21778-1.png,1,FFHQ_StyleGAN3XL
10691,/content/drive/MyDrive/data/ffhq/fake/seed17773-3.png,1,FFHQ_StyleGAN3XL
32491,/content/drive/MyDrive/data/ffhq/fake/seed24223-3.png,1,FFHQ_StyleGAN3XL
9883,/content/drive/MyDrive/data/ffhq/real/25116.png,0,FFHQ
24245,/content/drive/MyDrive/data/ffhq/real/13749.png,0,FFHQ
9014,/content/drive/MyDrive/dataset/LFW/LFW_4387.jpg,0,LFW
331,/content/drive/MyDrive/dataset/LFW/LFW_11425.jpg,0,LFW
9263,/content/drive/MyDrive/data/ffhq/real/25747.png,0,FFHQ
32295,/content/drive/MyDrive/data/ffhq/real/03569.png,0,FFHQ
23378,/content/drive/MyDrive/data/ffhq/fake/seed20445-2.png,1,FFHQ_StyleGAN3XL
29838,/content/drive/MyDrive/data/ffhq/fake/seed23060-2.png,1,FFHQ_StyleGAN3XL
3336,/content/drive/MyDrive/data/ffhq/real/31646.png,0,FFHQ
31945,/content/drive/MyDrive/data/ffhq/real/05689.png,0,FFHQ
16939,/content/drive/MyDrive/data/ffhq/fake/seed20335-3.png,1,FFHQ_StyleGAN3XL
3947,/content/drive/MyDrive/data/ffhq/fake/seed106004-3.png,1,FFHQ_StyleGAN3XL
11620,/content/drive/MyDrive/data/ffhq/fake/seed17506-0.png,1,FFHQ_StyleGAN3XL
719,/content/drive/MyDrive/dataset/LFW/LFW_11492.jpg,0,LFW
39567,/content/drive/MyDrive/data/ffhq/fake/seed24567-3.png,1,FFHQ_StyleGAN3XL
11476,/content/drive/MyDrive/data/ffhq/fake/seed17470-0.png,1,FFHQ_StyleGAN3XL
20438,/content/drive/MyDrive/data/ffhq/real/14556.png,0,FFHQ
39372,/content/drive/MyDrive/data/ffhq/fake/seed24519-0.png,1,FFHQ_StyleGAN3XL
6833,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_095563.png,0,CelebA
26998,/content/drive/MyDrive/data/ffhq/fake/seed21850-2.png,1,FFHQ_StyleGAN3XL
32581,/content/drive/MyDrive/data/ffhq/real/03298.png,0,FFHQ
17153,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_083486.png,0,CelebA
29194,/content/drive/MyDrive/data/ffhq/real/04290.png,0,FFHQ
37686,/content/drive/MyDrive/data/ffhq/fake/seed25021-2.png,1,FFHQ_StyleGAN3XL
11113,/content/drive/MyDrive/data/ffhq/real/23882.png,0,FFHQ
25198,/content/drive/MyDrive/data/ffhq/fake/seed21900-2.png,1,FFHQ_StyleGAN3XL
424,/content/drive/MyDrive/data/ffhq/fake/seed106624-0.png,1,FFHQ_StyleGAN3XL
30037,/content/drive/MyDrive/data/ffhq/real/05605.png,0,FFHQ
223,/content/drive/MyDrive/data/ffhq/fake/seed106573-3.png,1,FFHQ_StyleGAN3XL
28319,/content/drive/MyDrive/data/ffhq/fake/seed23180-3.png,1,FFHQ_StyleGAN3XL
31510,/content/drive/MyDrive/data/ffhq/fake/seed22478-2.png,1,FFHQ_StyleGAN3XL
12844,/content/drive/MyDrive/data/ffhq/fake/seed19312-0.png,1,FFHQ_StyleGAN3XL
15618,/content/drive/MyDrive/data/ffhq/fake/seed18505-2.png,1,FFHQ_StyleGAN3XL
11265,/content/drive/MyDrive/data/ffhq/real/23729.png,0,FFHQ
585,/content/drive/MyDrive/data/ffhq/fake/seed106664-1.png,1,FFHQ_StyleGAN3XL
7757,/content/drive/MyDrive/data/ffhq/real/27246.png,0,FFHQ
20535,/content/drive/MyDrive/data/ffhq/real/14472.png,0,FFHQ
39469,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_062598.png,0,CelebA
27464,/content/drive/MyDrive/data/ffhq/fake/seed21467-0.png,1,FFHQ_StyleGAN3XL
9277,/content/drive/MyDrive/data/ffhq/fake/seed17920-1.png,1,FFHQ_StyleGAN3XL
8532,/content/drive/MyDrive/data/ffhq/fake/seed18234-0.png,1,FFHQ_StyleGAN3XL
36362,/content/drive/MyDrive/data/ffhq/fake/seed25190-2.png,1,FFHQ_StyleGAN3XL
999,/content/drive/MyDrive/data/ffhq/real/34003.png,0,FFHQ
15768,/content/drive/MyDrive/data/ffhq/fake/seed18543-0.png,1,FFHQ_StyleGAN3XL
4438,/content/drive/MyDrive/data/ffhq/fake/seed17210-2.png,1,FFHQ_StyleGAN3XL
13131,/content/drive/MyDrive/dataset/LFW/LFW_1359.jpg,0,LFW
3080,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_097710.png,0,CelebA
785,/content/drive/MyDrive/dataset/LFW/LFW_11689.jpg,0,LFW
1642,/content/drive/MyDrive/data/ffhq/fake/seed106428-2.png,1,FFHQ_StyleGAN3XL
11547,/content/drive/MyDrive/data/ffhq/real/23450.png,0,FFHQ
25421,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_075546.png,0,CelebA
2049,/content/drive/MyDrive/data/ffhq/real/32952.png,0,FFHQ
13675,/content/drive/MyDrive/data/ffhq/fake/seed19019-3.png,1,FFHQ_StyleGAN3XL
24042,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_074026.png,0,CelebA
6913,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_094408.png,0,CelebA
4195,/content/drive/MyDrive/dataset/LFW/LFW_9079.jpg,0,LFW
17749,/content/drive/MyDrive/data/ffhq/fake/seed20038-1.png,1,FFHQ_StyleGAN3XL
27302,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_071838.png,0,CelebA
28857,/content/drive/MyDrive/data/ffhq/fake/seed23315-1.png,1,FFHQ_StyleGAN3XL
5683,/content/drive/MyDrive/data/ffhq/real/29309.png,0,FFHQ
29179,/content/drive/MyDrive/data/ffhq/fake/seed22895-3.png,1,FFHQ_StyleGAN3XL
29583,/content/drive/MyDrive/data/ffhq/fake/seed22996-3.png,1,FFHQ_StyleGAN3XL
31852,/content/drive/MyDrive/data/ffhq/real/05762.png,0,FFHQ
4995,/content/drive/MyDrive/data/ffhq/fake/seed17349-3.png,1,FFHQ_StyleGAN3XL
11952,/content/drive/MyDrive/data/ffhq/fake/seed17589-0.png,1,FFHQ_StyleGAN3XL
37149,/content/drive/MyDrive/data/ffhq/fake/seed24887-1.png,1,FFHQ_StyleGAN3XL
5254,/content/drive/MyDrive/data/ffhq/real/29737.png,0,FFHQ
30319,/content/drive/MyDrive/data/ffhq/real/05315.png,0,FFHQ
16513,/content/drive/MyDrive/data/ffhq/real/18499.png,0,FFHQ
22142,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_077482.png,0,CelebA
12673,/content/drive/MyDrive/data/ffhq/fake/seed19269-1.png,1,FFHQ_StyleGAN3XL
22350,/content/drive/MyDrive/data/ffhq/fake/seed20688-2.png,1,FFHQ_StyleGAN3XL
25777,/content/drive/MyDrive/data/ffhq/real/10327.png,0,FFHQ
14773,/content/drive/MyDrive/data/ffhq/fake/seed18794-1.png,1,FFHQ_StyleGAN3XL
11766,/content/drive/MyDrive/data/ffhq/real/23241.png,0,FFHQ
28589,/content/drive/MyDrive/data/ffhq/real/07663.png,0,FFHQ
34695,/content/drive/MyDrive/data/ffhq/real/00311.png,0,FFHQ
15365,/content/drive/MyDrive/data/ffhq/fake/seed18442-1.png,1,FFHQ_StyleGAN3XL
10953,/content/drive/MyDrive/data/ffhq/real/24037.png,0,FFHQ
14332,/content/drive/MyDrive/data/ffhq/real/20666.png,0,FFHQ
10670,/content/drive/MyDrive/data/ffhq/real/24334.png,0,FFHQ
36187,/content/drive/MyDrive/data/ffhq/fake/seed25146-3.png,1,FFHQ_StyleGAN3XL
24107,/content/drive/MyDrive/data/ffhq/fake/seed22127-3.png,1,FFHQ_StyleGAN3XL
34321,/content/drive/MyDrive/data/ffhq/real/00675.png,0,FFHQ
6292,/content/drive/MyDrive/data/ffhq/real/28654.png,0,FFHQ
6528,/content/drive/MyDrive/data/ffhq/fake/seed16733-0.png,1,FFHQ_StyleGAN3XL
25768,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_075252.png,0,CelebA
33960,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_066668.png,0,CelebA
27600,/content/drive/MyDrive/data/ffhq/fake/seed21501-0.png,1,FFHQ_StyleGAN3XL
48487,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_050447.png,0,CelebA
30107,/content/drive/MyDrive/data/ffhq/fake/seed22627-3.png,1,FFHQ_StyleGAN3XL
27408,/content/drive/MyDrive/data/ffhq/fake/seed21453-0.png,1,FFHQ_StyleGAN3XL
2624,/content/drive/MyDrive/data/ffhq/fake/seed106174-0.png,1,FFHQ_StyleGAN3XL
26974,/content/drive/MyDrive/data/ffhq/fake/seed21844-2.png,1,FFHQ_StyleGAN3XL
9205,/content/drive/MyDrive/data/ffhq/fake/seed17902-1.png,1,FFHQ_StyleGAN3XL
10995,/content/drive/MyDrive/dataset/LFW/LFW_3970.jpg,0,LFW
28554,/content/drive/MyDrive/data/ffhq/fake/seed23239-2.png,1,FFHQ_StyleGAN3XL
27370,/content/drive/MyDrive/data/ffhq/fake/seed21443-2.png,1,FFHQ_StyleGAN3XL
11430,/content/drive/MyDrive/dataset/LFW/LFW_0539.jpg,0,LFW
6494,/content/drive/MyDrive/dataset/LFW/LFW_7201.jpg,0,LFW
28541,/content/drive/MyDrive/data/ffhq/fake/seed23236-1.png,1,FFHQ_StyleGAN3XL
11512,/content/drive/MyDrive/data/ffhq/fake/seed17479-0.png,1,FFHQ_StyleGAN3XL
8950,/content/drive/MyDrive/data/ffhq/real/26071.png,0,FFHQ
47600,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_052118.png,0,CelebA
794,/content/drive/MyDrive/data/ffhq/fake/seed106716-2.png,1,FFHQ_StyleGAN3XL
4728,/content/drive/MyDrive/data/ffhq/fake/seed17283-0.png,1,FFHQ_StyleGAN3XL
4854,/content/drive/MyDrive/data/ffhq/real/30139.png,0,FFHQ
22157,/content/drive/MyDrive/data/ffhq/fake/seed20640-1.png,1,FFHQ_StyleGAN3XL
71,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_099472.png,0,CelebA
8954,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_092946.png,0,CelebA
20233,/content/drive/MyDrive/data/ffhq/fake/seed21159-1.png,1,FFHQ_StyleGAN3XL
33361,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_066754.png,0,CelebA
11571,/content/drive/MyDrive/dataset/LFW/LFW_0618.jpg,0,LFW
8320,/content/drive/MyDrive/data/ffhq/fake/seed18181-0.png,1,FFHQ_StyleGAN3XL
33694,/content/drive/MyDrive/data/ffhq/fake/seed24024-2.png,1,FFHQ_StyleGAN3XL
25963,/content/drive/MyDrive/data/ffhq/fake/seed22091-3.png,1,FFHQ_StyleGAN3XL
2309,/content/drive/MyDrive/data/ffhq/fake/seed106095-1.png,1,FFHQ_StyleGAN3XL
18071,/content/drive/MyDrive/data/ffhq/fake/seed19618-3.png,1,FFHQ_StyleGAN3XL
2452,/content/drive/MyDrive/data/ffhq/real/32554.png,0,FFHQ
18461,/content/drive/MyDrive/data/ffhq/fake/seed19716-1.png,1,FFHQ_StyleGAN3XL
5430,/content/drive/MyDrive/data/ffhq/real/29567.png,0,FFHQ
24859,/content/drive/MyDrive/data/ffhq/real/13131.png,0,FFHQ
4345,/content/drive/MyDrive/data/ffhq/fake/seed17187-1.png,1,FFHQ_StyleGAN3XL
5728,/content/drive/MyDrive/data/ffhq/fake/seed17033-0.png,1,FFHQ_StyleGAN3XL
34405,/content/drive/MyDrive/data/ffhq/fake/seed23702-1.png,1,FFHQ_StyleGAN3XL
34324,/content/drive/MyDrive/data/ffhq/real/00670.png,0,FFHQ
13135,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_085859.png,0,CelebA
37008,/content/drive/MyDrive/data/ffhq/fake/seed24852-0.png,1,FFHQ_StyleGAN3XL
19107,/content/drive/MyDrive/data/ffhq/real/15891.png,0,FFHQ
31651,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_067961.png,0,CelebA
27255,/content/drive/MyDrive/data/ffhq/real/07012.png,0,FFHQ
35095,/content/drive/MyDrive/data/ffhq/fake/seed25373-3.png,1,FFHQ_StyleGAN3XL
2932,/content/drive/MyDrive/data/ffhq/real/32075.png,0,FFHQ
1022,/content/drive/MyDrive/data/ffhq/fake/seed106273-2.png,1,FFHQ_StyleGAN3XL
12634,/content/drive/MyDrive/data/ffhq/fake/seed19259-2.png,1,FFHQ_StyleGAN3XL
20386,/content/drive/MyDrive/data/ffhq/fake/seed21197-2.png,1,FFHQ_StyleGAN3XL
18207,/content/drive/MyDrive/data/ffhq/fake/seed19652-3.png,1,FFHQ_StyleGAN3XL
3645,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_096417.png,0,CelebA
33597,/content/drive/MyDrive/data/ffhq/real/01390.png,0,FFHQ
32542,/content/drive/MyDrive/data/ffhq/real/03330.png,0,FFHQ
12545,/content/drive/MyDrive/data/ffhq/real/22452.png,0,FFHQ
12505,/content/drive/MyDrive/dataset/LFW/LFW_1403.jpg,0,LFW
8049,/content/drive/MyDrive/data/ffhq/fake/seed18113-1.png,1,FFHQ_StyleGAN3XL
28236,/content/drive/MyDrive/data/ffhq/fake/seed23160-0.png,1,FFHQ_StyleGAN3XL
11819,/content/drive/MyDrive/dataset/LFW/LFW_1990.jpg,0,LFW
21173,/content/drive/MyDrive/data/ffhq/fake/seed20894-1.png,1,FFHQ_StyleGAN3XL
48081,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_050559.png,0,CelebA
795,/content/drive/MyDrive/dataset/LFW/LFW_11336.jpg,0,LFW
37114,/content/drive/MyDrive/data/ffhq/fake/seed24878-2.png,1,FFHQ_StyleGAN3XL
23154,/content/drive/MyDrive/data/ffhq/real/11832.png,0,FFHQ
24455,/content/drive/MyDrive/data/ffhq/fake/seed22214-3.png,1,FFHQ_StyleGAN3XL
6439,/content/drive/MyDrive/dataset/LFW/LFW_6660.jpg,0,LFW
9691,/content/drive/MyDrive/data/ffhq/real/25337.png,0,FFHQ
818,/content/drive/MyDrive/data/ffhq/fake/seed106722-2.png,1,FFHQ_StyleGAN3XL
19399,/content/drive/MyDrive/data/ffhq/real/15609.png,0,FFHQ
620,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_099172.png,0,CelebA
6531,/content/drive/MyDrive/dataset/LFW/LFW_6859.jpg,0,LFW
12851,/content/drive/MyDrive/dataset/LFW/LFW_0185.jpg,0,LFW
33509,/content/drive/MyDrive/data/ffhq/fake/seed23978-1.png,1,FFHQ_StyleGAN3XL
23292,/content/drive/MyDrive/data/ffhq/real/02962.png,0,FFHQ
2250,/content/drive/MyDrive/data/ffhq/fake/seed106080-2.png,1,FFHQ_StyleGAN3XL
942,/content/drive/MyDrive/data/ffhq/fake/seed106753-2.png,1,FFHQ_StyleGAN3XL
6475,/content/drive/MyDrive/dataset/LFW/LFW_7784.jpg,0,LFW
27275,/content/drive/MyDrive/data/ffhq/fake/seed23419-3.png,1,FFHQ_StyleGAN3XL
32724,/content/drive/MyDrive/data/ffhq/real/03147.png,0,FFHQ
44022,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_055586.png,0,CelebA
2509,/content/drive/MyDrive/data/ffhq/real/32473.png,0,FFHQ
42864,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_059822.png,0,CelebA
17101,/content/drive/MyDrive/data/ffhq/fake/seed19876-1.png,1,FFHQ_StyleGAN3XL
6689,/content/drive/MyDrive/dataset/LFW/LFW_7896.jpg,0,LFW
16053,/content/drive/MyDrive/data/ffhq/fake/seed20114-1.png,1,FFHQ_StyleGAN3XL
16214,/content/drive/MyDrive/data/ffhq/fake/seed20154-2.png,1,FFHQ_StyleGAN3XL
46070,/content/drive/MyDrive/dataset/CelebA/CelebA1/CelebA_053517.png,0,CelebA
30679,/content/drive/MyDrive/data/ffhq/real/04796.png,0,FFHQ
9536,/content/drive/MyDrive/data/ffhq/fake/seed17985-0.png,1,FFHQ_StyleGAN3XL
11677,/content/drive/MyDrive/data/ffhq/fake/seed17520-1.png,1,FFHQ_StyleGAN3XL
37951,/content/drive/MyDrive/data/ffhq/fake/seed25087-3.png,1,FFHQ_StyleGAN3XL
18905,/content/drive/MyDrive/data/ffhq/fake/seed19827-1.png,1,FFHQ_StyleGAN3XL
